-2008139795;./instances/p1.4.m.txt;1-33.979030,2-44.136509,6-45.366868,8-56.876637,10-57.060371,33-58.325299,51-60.890616,61-62.393347,119-64.363876,166-64.573971,1046-64.593086,1063-64.762157,1182-65.517822,1358-65.690896,1606-65.980421,1866-66.570171,2165-67.990375,3205-69.799467,69.799467;18343;
-237072596;./instances/p1.4.m.txt;1-25.714549,2-55.668730,51-60.466002,113-61.565137,120-64.894065,196-66.465312,1211-66.558902,1304-69.118256,69.118256;18274;
72153524;./instances/p1.4.m.txt;1-31.952810,2-44.205978,5-55.242344,6-60.717984,148-61.524403,320-62.132959,370-64.318666,441-65.056553,795-65.477186,1239-66.073890,2052-66.079692,2095-66.363255,3164-66.390258,3402-66.419129,3873-66.558902,4330-66.715422,66.715422;18169;
-1045141833;./instances/p2.2.c.txt;1-83.614964,3-101.205979,9-117.734658,33-117.937732,39-118.173914,255-118.550321,1147-119.225389,119.225389;4211;
-1203162742;./instances/p2.2.c.txt;1-78.344436,4-83.201881,6-117.724840,13-117.937732,58-119.225389,2199-119.225389,119.225389;4243;
-43909377;./instances/p2.2.c.txt;1-108.030608,20-118.017936,319-118.173914,1960-118.550321,2292-119.069411,2444-119.225389,119.225389;4132;
-796207471;./instances/p2.2.c.txt;1-107.616179,6-117.937732,23-118.550321,244-119.069411,288-119.225389,758-119.225389,119.225389;4195;
1773659940;./instances/p2.2.c.txt;1-8.926784,2-117.724840,8-117.937732,21-118.017936,150-118.173914,855-119.225389,119.225389;4191;
-997194835;./instances/p2.2.c.txt;1-97.748746,2-108.402899,10-119.069411,1048-119.225389,1968-119.225389,2358-119.225389,119.225389;4276;
1617473591;./instances/p2.2.c.txt;1-67.047582,2-78.344436,3-118.017936,156-118.173914,167-118.173914,794-119.069411,1723-119.225389,119.225389;4208;
-1901825624;./instances/p2.2.c.txt;1-67.175316,2-101.231435,3-117.810629,6-117.882408,10-118.017936,43-118.173914,159-119.063896,258-119.199933,294-119.225389,1204-119.225389,119.225389;4215;
-194772346;./instances/p2.2.c.txt;1-103.418994,22-107.730506,23-107.773747,41-118.012421,130-118.017936,178-118.148458,505-118.148458,531-118.173914,754-119.069411,1953-119.225389,119.225389;4185;
-201791127;./instances/p2.2.c.txt;1-92.686859,2-103.389406,3-107.275415,18-117.937732,33-118.017936,88-118.173914,320-118.173914,395-118.495115,420-118.550321,745-119.069411,1235-119.225389,119.225389;4100;
271822361;./instances/p2.2.c.txt;1-77.001455,2-100.051984,5-117.937732,44-117.943402,131-119.225389,2557-119.225389,119.225389;4206;
-655221201;./instances/p2.2.c.txt;3-77.045316,4-92.311311,10-97.585667,14-117.724840,22-118.017936,79-118.173914,323-118.394343,427-118.550321,712-119.069411,733-119.225389,2479-119.225389,119.225389;4200;
1565645080;./instances/p2.2.c.txt;1-92.686859,2-117.943402,12-118.148458,245-118.550321,246-119.069411,253-119.225389,1039-119.225389,119.225389;4154;
-472333336;./instances/p2.2.c.txt;1-67.047582,3-118.495115,86-118.550321,1705-119.069411,1757-119.199933,119.199933;4154;
-507792995;./instances/p2.2.c.txt;1-4.456846,2-101.335356,13-118.173914,190-119.225389,119.225389;4269;
-426154753;./instances/p2.2.c.txt;1-101.187605,7-117.943402,23-118.173914,810-119.069411,954-119.225389,1506-119.225389,119.225389;4231;
1261221674;./instances/p2.2.c.txt;2-11.409873,3-77.001455,8-83.187010,9-108.030608,28-117.943402,70-118.017936,118-118.017936,278-118.173914,307-119.225389,2409-119.225389,119.225389;4190;
2062870782;./instances/p2.2.c.txt;1-52.319947,2-78.447177,3-102.810891,8-117.395148,26-117.810629,71-119.069411,267-119.225389,3082-119.225389,119.225389;4187;
-1354201796;./instances/p2.2.c.txt;1-117.937732,12-118.017936,300-119.069411,374-119.199933,523-119.225389,1172-119.225389,119.225389;4200;
-1795300974;./instances/p2.2.c.txt;1-107.930390,7-117.810629,11-117.937732,28-117.943402,38-118.017936,122-118.550321,1251-119.069411,2209-119.225389,119.225389;4202;
774770465;./instances/p2.2.c.txt;1-67.612300,2-87.832370,5-100.429748,8-100.439565,9-107.842389,12-117.724840,16-117.734658,43-117.810629,105-118.012421,121-119.069411,591-119.069411,1778-119.225389,119.225389;4178;
1528828318;./instances/p2.2.c.txt;1-52.319947,2-61.962767,4-88.273316,7-103.389406,16-117.724840,35-118.017936,53-118.173914,299-118.550321,1017-118.550321,1054-119.199933,1358-119.225389,1400-119.225389,119.225389;4236;
-732523906;./instances/p2.2.c.txt;1-117.724840,52-117.730425,71-117.937732,106-118.173914,193-119.225389,119.225389;4275;
838672839;./instances/p2.2.c.txt;1-87.856567,3-117.724840,15-117.943402,16-118.550321,1774-119.225389,119.225389;4135;
-1706292107;./instances/p2.2.c.txt;1-79.526094,5-87.832370,6-94.364357,8-108.030608,20-117.937887,22-117.943402,93-119.069411,153-119.225389,303-119.225389,875-119.225389,119.225389;4157;
2100012145;./instances/p2.2.c.txt;1-47.199222,2-87.832370,3-88.054514,11-93.328792,12-101.083685,13-117.734658,22-117.810629,92-118.017936,193-119.225389,543-119.225389,119.225389;4142;
666782023;./instances/p2.2.c.txt;1-47.199222,2-78.314847,6-98.094603,17-117.882408,18-119.225389,188-119.225389,119.225389;4243;
-858644589;./instances/p2.2.c.txt;1-58.895481,3-117.937732,102-118.148458,111-119.225389,960-119.225389,119.225389;4109;
-470427879;./instances/p2.2.c.txt;1-19.266040,2-100.193556,3-117.730425,11-117.937732,21-118.173914,52-119.225389,4426-119.225389,119.225389;4220;
2016910157;./instances/p2.2.c.txt;1-67.007021,2-117.943402,23-118.017936,96-119.069411,751-119.225389,119.225389;4211;
2046024714;./instances/p2.2.c.txt;1-117.810629,79-118.017936,348-119.225389,831-119.225389,119.225389;4112;
-1210710487;./instances/p2.2.c.txt;1-98.115958,4-117.810629,8-117.937732,25-118.173914,229-118.550321,685-119.069411,1137-119.225389,119.225389;4275;
2116972600;./instances/p2.2.k.txt;1-207.558832,8-218.864692,17-226.595158,21-227.507905,345-230.909734,1981-231.044619,231.044619;11073;
-46699967;./instances/p2.2.k.txt;1-205.262657,7-218.210456,11-221.300528,25-226.211337,167-227.298178,288-227.507905,886-230.909734,1616-231.044619,231.044619;10991;
188220022;./instances/p2.2.k.txt;1-218.922550,22-226.215262,163-226.745932,826-230.962386,2660-231.044619,231.044619;11053;
1008227320;./instances/p2.2.k.txt;1-221.331851,2-225.597985,25-226.411014,32-226.577928,44-227.507905,144-227.507905,408-230.909734,578-231.044619,231.044619;10988;
521204413;./instances/p2.2.k.txt;1-161.086014,2-219.574350,7-222.127657,23-225.874606,51-226.215262,84-226.579049,115-226.999424,336-227.507905,493-231.044619,231.044619;11099;
155677667;./instances/p2.2.k.txt;1-126.872815,2-176.704270,5-217.657155,14-220.402556,72-225.919101,149-226.553746,153-227.507905,2235-230.962386,3723-231.044619,231.044619;11097;
1096291291;./instances/p2.2.k.txt;1-85.992727,2-219.139845,16-225.958123,55-226.154350,88-226.233598,134-227.507905,168-230.909734,1489-231.044619,231.044619;11147;
2012644593;./instances/p2.2.k.txt;1-121.347125,2-219.221303,3-220.945918,81-225.479370,83-226.577928,109-227.507905,123-231.044619,231.044619;11071;
-603395426;./instances/p2.2.k.txt;1-149.987428,2-195.436896,5-220.059675,18-221.216856,64-226.467394,73-226.579049,199-226.696641,235-227.023759,1017-227.507905,1316-227.507905,1411-231.044619,2871-231.044619,231.044619;11096;
-916384770;./instances/p2.2.k.txt;1-197.043140,2-203.913403,4-205.113613,6-218.257760,12-219.996854,13-225.874606,24-226.696641,52-227.322513,239-227.507905,258-230.962386,4221-231.044619,231.044619;11012;
-118863482;./instances/p2.2.k.txt;1-145.964867,2-157.341538,3-175.107196,4-216.067009,15-216.313100,19-219.502363,38-226.236480,99-227.322513,275-227.507905,772-227.507905,982-231.044619,231.044619;11042;
-1439263705;./instances/p2.2.k.txt;1-156.591809,3-167.371900,5-196.230893,6-205.865573,10-231.044619,949-231.044619,231.044619;11037;
-1542990294;./instances/p2.2.k.txt;1-170.458118,2-196.870953,6-205.848273,10-215.715014,17-220.443354,33-221.561268,68-227.507905,3175-231.044619,3176-231.044619,231.044619;11169;
89881563;./instances/p2.2.k.txt;1-193.870463,3-202.629874,4-206.413576,5-219.382256,8-220.469019,91-225.803888,134-226.189567,219-227.322513,715-230.909734,827-231.044619,231.044619;11063;
1682746483;./instances/p2.2.k.txt;1-218.336348,3-219.221303,12-219.999306,19-221.300528,20-225.956457,176-227.507905,279-230.909734,230.909734;11061;
341909588;./instances/p2.2.k.txt;1-106.448578,3-146.315423,4-225.956457,17-227.298178,228-227.322513,484-227.507905,2127-227.507905,2336-231.044619,231.044619;11060;
1048304669;./instances/p2.2.k.txt;1-155.991587,2-226.334223,59-226.579049,117-227.023759,280-231.044619,231.044619;10993;
540141632;./instances/p2.2.k.txt;1-136.967253,2-219.621440,40-219.777462,44-219.999306,49-226.215262,72-226.766148,355-227.507905,1031-227.507905,2078-230.909734,3074-231.044619,231.044619;11015;
2014182700;./instances/p2.2.k.txt;1-141.436568,2-205.760257,11-216.453133,12-218.945303,16-221.275226,60-227.023759,416-230.962386,842-231.044619,231.044619;11143;
1072876995;./instances/p2.2.k.txt;1-217.144494,3-218.647210,5-219.912654,26-220.433879,39-226.606447,507-226.606447,511-227.507905,1398-231.044619,231.044619;11032;
-326788035;./instances/p2.2.k.txt;1-165.840297,2-174.035796,3-193.035891,4-200.679080,5-217.022510,8-226.320739,497-227.023759,637-227.322513,992-227.507905,2395-231.044619,231.044619;11069;
-421593757;./instances/p2.2.k.txt;1-137.861984,2-205.077321,5-215.536213,8-217.836377,25-218.639716,26-220.438149,72-226.606447,250-227.507905,576-227.507905,1536-227.507905,1579-230.909734,230.909734;11027;
798443299;./instances/p2.2.k.txt;1-220.920477,10-225.550675,14-226.181748,35-226.766148,173-227.322513,306-227.322513,390-227.507905,489-230.909734,4426-231.044619,231.044619;11006;
-864036048;./instances/p2.2.k.txt;1-217.440647,4-219.082628,8-220.204160,13-227.322513,241-231.044619,231.044619;10903;
579402936;./instances/p2.2.k.txt;1-217.478201,10-217.493294,14-219.643434,16-226.154350,46-226.215262,57-226.630840,318-226.696641,326-226.766148,393-227.322513,1129-227.507905,3198-230.909734,3820-231.044619,231.044619;11126;
914456974;./instances/p2.2.k.txt;1-218.898064,8-219.298748,19-226.204975,69-226.514307,97-226.766148,681-227.507905,227.507905;11087;
-1453151205;./instances/p2.2.k.txt;1-171.530968,3-200.037468,4-215.790354,6-218.118902,13-220.029022,28-220.163110,31-226.610372,49-227.023759,282-227.507905,780-227.507905,1410-231.044619,231.044619;11021;
258754124;./instances/p2.2.k.txt;1-200.679080,2-219.048137,11-219.332037,16-219.474946,34-220.022505,43-220.154538,70-227.507905,1284-230.962386,230.962386;11155;
-2098930320;./instances/p2.2.k.txt;1-198.762718,2-217.324902,11-217.529453,22-217.545545,26-220.246485,44-220.720617,59-226.257933,138-226.579049,260-231.044619,408-231.044619,2064-231.044619,231.044619;11084;
1589629449;./instances/p2.2.k.txt;1-226.198998,142-226.597104,418-226.619493,419-227.507905,1116-230.909734,230.909734;11027;
708212538;./instances/p2.2.k.txt;1-218.535839,5-220.285970,6-227.322513,301-230.909734,1718-230.962386,2350-231.044619,231.044619;11011;
857821744;./instances/p2.2.k.txt;1-161.494393,2-201.612484,3-219.819091,14-226.154350,29-227.507905,3386-231.044619,231.044619;10999;
1610301298;./instances/p2.3.c.txt;2-76.007327,3-84.084521,5-84.814207,6-85.777589,10-85.777589,160-85.836093,4575-85.836093,85.836093;4409;
-263799794;./instances/p2.3.c.txt;1-55.665647,4-59.898281,5-68.385800,7-73.860700,10-85.679828,22-85.832168,298-85.836093,85.836093;4451;
900122087;./instances/p2.3.c.txt;1-17.713623,2-34.294064,3-68.385800,5-74.000523,7-75.591906,13-75.947481,26-85.679828,42-85.777589,48-85.836093,549-85.836093,85.836093;4491;
-998819442;./instances/p2.3.c.txt;1-34.294064,2-69.433914,6-74.222638,8-74.877046,14-75.591906,26-82.746315,35-84.624428,77-85.777589,308-85.836093,85.836093;4476;
-207524687;./instances/p2.3.c.txt;1-59.345992,2-59.345992,3-68.773966,5-85.679828,23-85.777589,50-85.777589,218-85.836093,85.836093;4417;
-803970026;./instances/p2.3.c.txt;1-58.833127,2-66.723123,5-74.460227,17-85.679828,35-85.777589,54-85.777589,242-85.836093,85.836093;4462;
-1284796693;./instances/p2.3.c.txt;1-74.000523,3-75.591906,15-83.637348,31-85.679828,76-85.777589,286-85.836093,85.836093;4481;
1643991085;./instances/p2.3.c.txt;1-64.920731,11-75.591906,19-85.832168,195-85.836093,3081-85.836093,85.836093;4454;
281693257;./instances/p2.3.c.txt;1-49.272829,4-58.449950,5-68.773966,12-74.460227,26-83.031726,36-83.624410,60-85.675903,101-85.832168,277-85.836093,2286-85.836093,85.836093;4418;
-1532568192;./instances/p2.3.c.txt;2-64.175704,3-75.704319,4-75.743978,18-84.324169,21-85.675903,47-85.777589,120-85.777589,317-85.832168,1162-85.832168,1374-85.836093,4875-85.836093,85.836093;4389;
728318679;./instances/p2.3.c.txt;1-73.569194,3-73.719573,5-73.811893,7-84.324169,16-84.624428,52-85.675903,91-85.679828,108-85.773664,125-85.777589,367-85.832168,1352-85.836093,85.836093;4483;
-462677749;./instances/p2.3.c.txt;1-7.374367,3-73.205087,5-84.624428,13-84.810282,31-85.777589,344-85.836093,4214-85.836093,85.836093;4434;
-603395797;./instances/p2.3.c.txt;2-82.989014,14-83.944697,27-85.773664,63-85.832168,921-85.836093,85.836093;4485;
603867378;./instances/p2.3.c.txt;2-64.175704,3-74.236247,7-74.236247,16-85.777589,600-85.832168,659-85.836093,85.836093;4486;
659950268;./instances/p2.3.c.txt;1-56.767394,2-74.460227,8-74.540431,11-85.679828,14-85.773664,24-85.836093,85.836093;4511;
1093380044;./instances/p2.3.c.txt;1-58.227813,4-74.222638,6-85.675903,9-85.679828,132-85.773664,207-85.832168,675-85.836093,4987-85.836093,85.836093;4461;
-1859895806;./instances/p2.3.c.txt;1-58.833127,2-59.345992,4-74.540431,9-85.773664,13-85.836093,85.836093;4468;
-1677633126;./instances/p2.3.c.txt;1-4.216013,2-74.460227,7-85.836093,2815-85.836093,85.836093;4422;
-2128379594;./instances/p2.3.c.txt;1-68.385800,3-68.385800,4-84.628353,44-85.675903,61-85.679828,64-85.777589,460-85.836093,85.836093;4474;
-169318862;./instances/p2.3.c.txt;1-65.941702,4-74.540431,8-74.540431,11-85.675903,17-85.675903,55-85.679828,68-85.773664,88-85.777589,180-85.836093,85.836093;4479;
1301929076;./instances/p2.3.c.txt;1-74.406335,17-74.460227,19-85.777589,48-85.777589,230-85.832168,1253-85.836093,1653-85.836093,85.836093;4442;
-453365281;./instances/p2.3.c.txt;1-74.460227,13-74.460227,18-84.614674,24-85.679828,90-85.832168,986-85.836093,1261-85.836093,85.836093;4493;
1848274594;./instances/p2.3.c.txt;1-74.460227,8-84.084521,19-85.773664,24-85.832168,40-85.836093,85.836093;4424;
380842462;./instances/p2.3.c.txt;1-74.406335,3-75.591906,13-85.777589,98-85.777589,262-85.836093,85.836093;4418;
-1447998853;./instances/p2.3.c.txt;1-69.433914,8-74.236247,9-74.460227,24-85.773664,90-85.777589,456-85.832168,1177-85.836093,2761-85.836093,85.836093;4522;
-526725254;./instances/p2.3.c.txt;1-85.836093,85.836093;4375;
-639881261;./instances/p2.3.c.txt;1-73.811893,11-85.675903,28-85.773664,77-85.777589,182-85.836093,85.836093;4484;
213740961;./instances/p2.3.c.txt;1-75.591906,3-75.591906,6-85.777589,84-85.777589,106-85.836093,85.836093;4440;
786653630;./instances/p2.3.c.txt;1-49.272829,2-59.345992,3-74.460227,6-85.777589,94-85.832168,382-85.836093,4725-85.836093,85.836093;4451;
-562446396;./instances/p2.3.c.txt;1-49.272829,2-53.403110,3-68.385800,7-85.679828,39-85.777589,374-85.836093,85.836093;4437;
451691149;./instances/p2.3.c.txt;1-74.097852,2-85.679828,15-85.777589,45-85.777589,57-85.836093,85.836093;4428;
1207441178;./instances/p2.3.c.txt;1-17.713623,2-83.037821,9-84.320245,13-85.777589,86-85.836093,85.836093;4455;
646322694;./instances/p2.3.k.txt;1-150.391921,4-168.294369,8-168.948450,12-169.577732,14-171.906372,695-171.906372,874-171.906372,171.906372;11923;
-1901728185;./instances/p2.3.k.txt;1-167.391373,16-169.201663,20-170.881049,62-171.017960,72-171.906372,292-171.906372,1094-171.906372,171.906372;11916;
-1656848764;./instances/p2.3.k.txt;1-169.072257,2-169.382955,21-170.256181,23-171.017960,116-171.297879,143-171.422226,174-171.906372,681-171.906372,4563-171.906372,171.906372;11770;
-1097968241;./instances/p2.3.k.txt;1-169.233528,4-170.232760,34-170.354924,36-170.657459,52-171.906372,268-171.906372,171.906372;11851;
1142284203;./instances/p2.3.k.txt;1-149.303951,4-159.802664,6-165.932196,10-167.702653,18-171.906372,240-171.906372,906-171.906372,171.906372;11885;
-487134727;./instances/p2.3.k.txt;1-82.916492,3-87.641204,4-135.216016,5-140.975435,7-168.171782,10-168.476988,11-169.172075,16-171.422226,248-171.720980,303-171.906372,320-171.906372,171.906372;11825;
1390236709;./instances/p2.3.k.txt;1-91.943979,2-170.657459,37-171.422226,84-171.906372,731-171.906372,171.906372;11737;
-1379952359;./instances/p2.3.k.txt;1-134.753971,2-168.825918,14-171.422226,33-171.906372,171.906372;11796;
654080130;./instances/p2.3.k.txt;1-149.046553,3-171.144399,6-171.422226,87-171.906372,200-171.906372,171.906372;11833;
-1153224435;./instances/p2.3.k.txt;1-150.202914,3-169.072257,12-169.938002,13-171.906372,136-171.906372,230-171.906372,171.906372;11858;
-1318297639;./instances/p2.3.k.txt;1-171.006120,62-171.144399,104-171.906372,261-171.906372,654-171.906372,171.906372;11792;
402640947;./instances/p2.3.k.txt;1-82.214014,2-82.409952,3-150.514501,4-169.946635,7-170.262349,9-170.883186,12-171.906372,246-171.906372,171.906372;11797;
1714496090;./instances/p2.3.k.txt;1-120.002915,2-161.308827,3-169.159998,7-169.501822,12-169.530420,15-169.938002,67-171.720980,195-171.906372,416-171.906372,171.906372;11880;
1129041202;./instances/p2.3.k.txt;1-116.523182,2-154.938229,3-155.977616,4-160.660625,5-169.233528,11-170.228835,14-170.455717,43-170.881049,48-170.995571,53-171.297879,68-171.906372,171.906372;11989;
-1209051740;./instances/p2.3.k.txt;1-165.248447,6-167.227812,7-169.530420,8-170.269257,11-170.360102,54-170.732690,72-171.906372,796-171.906372,171.906372;11887;
-59101179;./instances/p2.3.k.txt;1-171.422226,119-171.720980,398-171.906372,806-171.906372,171.906372;11920;
1140099111;./instances/p2.3.k.txt;1-154.860774,2-169.488047,16-171.720980,130-171.906372,609-171.906372,751-171.906372,1312-171.906372,171.906372;11948;
-2009282264;./instances/p2.3.k.txt;1-82.235845,2-166.738304,3-169.938002,33-170.005907,36-171.017960,81-171.422226,143-171.906372,266-171.906372,171.906372;11953;
-386601969;./instances/p2.3.k.txt;1-152.141202,2-160.267759,5-169.596773,20-170.207548,22-170.811347,40-170.883186,64-171.720980,102-171.906372,171.906372;11812;
-1065731400;./instances/p2.3.k.txt;1-77.593140,2-170.077096,11-171.017960,34-171.422226,198-171.906372,291-171.906372,1717-171.906372,171.906372;11850;
-439635443;./instances/p2.3.k.txt;1-149.426530,2-167.851378,7-169.627694,9-170.311068,19-170.354924,36-170.455717,64-171.906372,259-171.906372,171.906372;11829;
-1927558489;./instances/p2.3.k.txt;1-116.910328,2-169.292800,4-170.455717,17-171.422226,80-171.422226,114-171.720980,216-171.906372,430-171.906372,171.906372;11871;
1792640099;./instances/p2.3.k.txt;1-77.391713,2-170.719206,21-171.144399,38-171.906372,266-171.906372,171.906372;11829;
611241156;./instances/p2.3.k.txt;1-127.285960,2-150.273237,3-171.422226,36-171.720980,220-171.906372,736-171.906372,171.906372;11720;
-1478672156;./instances/p2.3.k.txt;1-168.911152,3-171.422226,23-171.720980,210-171.906372,634-171.906372,171.906372;11922;
-1523128963;./instances/p2.3.k.txt;1-109.998547,2-151.724301,5-159.089827,6-167.776935,7-170.354924,28-171.906372,1052-171.906372,171.906372;11819;
1356428366;./instances/p2.3.k.txt;1-73.137763,2-73.345070,3-152.608286,12-170.880416,22-171.422226,32-171.720980,147-171.906372,212-171.906372,171.906372;11816;
314877351;./instances/p2.3.k.txt;1-152.911733,3-164.009290,8-165.647525,30-170.605358,63-171.720980,72-171.906372,1095-171.906372,171.906372;11915;
410250609;./instances/p2.3.k.txt;1-168.891575,4-171.422226,7-171.906372,197-171.906372,171.906372;11907;
1082445493;./instances/p2.3.k.txt;1-169.170220,14-169.439600,16-170.657459,17-170.995571,98-171.906372,135-171.906372,171.906372;11838;
-117183677;./instances/p2.3.k.txt;1-168.099312,8-169.596773,11-171.422226,257-171.906372,412-171.906372,171.906372;11863;
869544438;./instances/p2.3.k.txt;1-95.816511,2-166.473323,6-168.335535,9-169.292800,32-171.144399,42-171.422226,122-171.906372,1730-171.906372,171.906372;11771;
-1526751144;./instances/p2.4.c.txt;1-29.614438,2-55.933514,3963-55.933514,55.933514;4188;
295330784;./instances/p2.4.c.txt;1-16.161206,2-54.667078,10-55.933514,772-55.933514,55.933514;4172;
282141000;./instances/p2.4.c.txt;1-42.480282,3-55.933514,2401-55.933514,3398-55.933514,55.933514;4163;
840763100;./instances/p2.4.c.txt;1-1.163889,2-47.143045,3-47.650347,5-55.933514,36-55.933514,55.933514;4181;
867864274;./instances/p2.4.c.txt;1-54.796606,2-55.933514,678-55.933514,55.933514;4109;
983790775;./instances/p2.4.c.txt;1-16.161206,2-54.796606,8-55.933514,74-55.933514,2201-55.933514,55.933514;4184;
241415013;./instances/p2.4.c.txt;1-54.796606,2-55.074433,4-55.933514,11-55.933514,283-55.933514,4962-55.933514,55.933514;4164;
1786184572;./instances/p2.4.c.txt;2-47.650347,3-55.933514,52-55.933514,3892-55.933514,55.933514;4160;
-881118102;./instances/p2.4.c.txt;1-16.161206,3-55.933514,30-55.933514,38-55.933514,3475-55.933514,55.933514;4194;
-1285046569;./instances/p2.4.c.txt;1-55.933514,29-55.933514,572-55.933514,55.933514;4199;
-2444788;./instances/p2.4.c.txt;2-55.933514,50-55.933514,55.933514;4116;
-723631869;./instances/p2.4.c.txt;1-15.391948,2-47.650347,8-55.933514,12-55.933514,2720-55.933514,2950-55.933514,55.933514;4138;
-703155258;./instances/p2.4.c.txt;1-55.933514,4-55.933514,6-55.933514,1451-55.933514,55.933514;4139;
1102127778;./instances/p2.4.c.txt;1-55.933514,10-55.933514,166-55.933514,55.933514;4131;
13976147;./instances/p2.4.c.txt;2-55.933514,15-55.933514,2664-55.933514,55.933514;4126;
-1812524878;./instances/p2.4.c.txt;1-29.614438,2-47.143045,8-55.074433,19-55.933514,4464-55.933514,55.933514;4204;
-1825922353;./instances/p2.4.c.txt;1-54.796606,15-55.933514,30-55.933514,35-55.933514,1874-55.933514,55.933514;4217;
-131420959;./instances/p2.4.c.txt;1-47.143045,4-54.796606,9-55.933514,18-55.933514,21-55.933514,2354-55.933514,4248-55.933514,55.933514;4181;
-966206215;./instances/p2.4.c.txt;1-46.686965,3-55.933514,7-55.933514,127-55.933514,55.933514;4184;
1908909212;./instances/p2.4.c.txt;1-29.614438,2-37.255521,7-55.933514,9-55.933514,55.933514;4157;
-17428763;./instances/p2.4.c.txt;1-16.161206,2-47.754268,5-55.127826,28-55.933514,563-55.933514,55.933514;4183;
-1852362173;./instances/p2.4.c.txt;1-47.143045,5-47.754268,8-55.933514,22-55.933514,1230-55.933514,55.933514;4073;
-1524177251;./instances/p2.4.c.txt;1-16.161206,2-47.754268,3-55.933514,33-55.933514,55.933514;4221;
432915881;./instances/p2.4.c.txt;1-46.686965,3-47.143045,8-47.650347,16-55.933514,23-55.933514,1870-55.933514,55.933514;4234;
-910873820;./instances/p2.4.c.txt;1-37.762824,2-53.425868,10-55.933514,23-55.933514,55.933514;4203;
-1564708439;./instances/p2.4.c.txt;1-16.161206,2-47.143045,6-55.074433,9-55.933514,13-55.933514,21-55.933514,55.933514;4189;
-588128114;./instances/p2.4.c.txt;1-29.614438,2-37.762824,3-47.650347,4-55.933514,3368-55.933514,55.933514;4136;
572794846;./instances/p2.4.c.txt;1-26.048729,3-47.754268,4-55.023906,20-55.933514,21-55.933514,46-55.933514,1005-55.933514,55.933514;4212;
921445720;./instances/p2.4.c.txt;1-29.614438,2-47.650347,4-47.650347,7-55.933514,9-55.933514,46-55.933514,4519-55.933514,55.933514;4143;
1630251648;./instances/p2.4.c.txt;1-37.762824,5-47.143045,7-54.493171,10-54.796606,11-55.933514,12-55.933514,13-55.933514,2228-55.933514,55.933514;4159;
1088556379;./instances/p2.4.c.txt;1-47.143045,2-47.754268,4-55.074433,27-55.933514,49-55.933514,476-55.933514,55.933514;4344;
-616094838;./instances/p2.4.c.txt;1-42.635459,3-47.650347,6-55.933514,853-55.933514,55.933514;4233;
-733772409;./instances/p2.4.k.txt;1-124.293229,2-126.104757,29-126.532226,55-136.348426,499-136.792173,578-136.820215,924-136.843071,985-136.956448,1075-136.957082,2306-136.973790,2871-136.979305,4862-136.979305,136.979305;10234;
-1437392298;./instances/p2.4.k.txt;1-126.031017,10-126.532226,189-126.752308,209-136.838284,282-136.956448,1448-136.970829,2189-136.979305,3263-136.979305,136.979305;10268;
1170503227;./instances/p2.4.k.txt;1-75.239601,2-110.673384,3-114.054820,7-114.518848,9-120.554825,13-126.118404,18-126.133633,53-126.393533,124-126.532226,235-136.749775,324-136.956448,1066-136.957082,1615-136.979305,136.979305;10265;
503583099;./instances/p2.4.k.txt;1-114.832897,7-125.975408,24-126.197910,79-136.610448,152-136.956448,1628-136.979305,136.979305;10257;
-1844345881;./instances/p2.4.k.txt;1-110.413628,2-113.813123,3-121.051206,5-136.604644,51-136.612908,76-136.675565,195-136.743627,422-136.837590,588-136.843704,759-136.956448,2149-136.957082,4234-136.979305,136.979305;10159;
-1880693461;./instances/p2.4.k.txt;1-126.110427,3-126.532226,17-136.749775,169-136.957082,1373-136.979305,3691-136.979938,136.979938;10249;
-181449368;./instances/p2.4.k.txt;1-125.910858,7-126.324920,31-126.345094,69-126.526711,125-136.899987,257-136.951567,613-136.979305,3261-136.979305,4973-136.979938,136.979938;10225;
-383357159;./instances/p2.4.k.txt;1-116.409197,4-136.945190,244-136.956448,1739-136.957082,2738-136.979305,3056-136.979938,4155-136.979938,136.979938;10374;
-1806616937;./instances/p2.4.k.txt;1-125.747693,8-125.755921,13-126.050866,17-126.176908,19-126.191741,21-126.340939,70-126.399048,89-126.654579,120-136.612908,187-136.971462,1925-136.979305,136.979305;10319;
1198887381;./instances/p2.4.k.txt;1-75.239601,2-112.297769,3-125.690936,22-126.395992,173-126.463160,215-136.656928,289-136.692940,335-136.758860,404-136.979305,3176-136.979938,136.979938;10246;
1966932819;./instances/p2.4.k.txt;1-113.898842,3-136.349800,8-136.765795,132-136.820215,487-136.820215,850-136.837590,1097-136.838284,1459-136.956448,2106-136.979305,136.979305;10207;
-428519924;./instances/p2.4.k.txt;1-125.977087,14-126.399048,80-126.399048,135-136.758860,227-136.843071,536-136.903190,855-136.956448,1340-136.957082,1608-136.970829,4726-136.979305,136.979305;10234;
-1841772130;./instances/p2.4.k.txt;1-110.071123,2-125.755921,8-126.191741,19-136.979305,136.979305;10294;
-967316484;./instances/p2.4.k.txt;1-90.371416,3-124.227698,7-125.911098,24-126.031459,32-126.399048,75-136.749142,328-136.945190,508-136.956448,667-136.979305,136.979305;10339;
1921203382;./instances/p2.4.k.txt;1-86.481873,2-97.848971,5-98.782194,7-136.770012,104-136.812583,302-136.970829,718-136.979305,2239-136.979305,3351-136.979938,136.979938;10269;
